55;3;0;0;0;73;1;0;1;5;5;142;2;-1;0;1;0
42;0;0;2;0;445;1;0;1;5;5;67;1;-1;0;1;0
34;7;0;2;0;243;1;0;1;5;5;291;1;-1;0;1;0
33;7;2;2;0;307;1;0;1;5;5;309;2;-1;0;1;0
38;11;0;2;0;155;1;0;1;5;5;248;1;-1;0;1;0
50;10;1;0;0;173;0;1;1;5;5;98;1;-1;0;1;0
43;3;0;0;0;400;1;0;1;5;5;256;1;-1;0;1;0
61;7;1;3;0;1428;1;0;1;5;5;82;2;-1;0;1;0
47;0;0;2;0;219;1;0;1;5;5;577;1;-1;0;1;0
48;8;0;0;0;7;1;0;1;5;5;286;1;-1;0;1;0
44;7;0;2;0;575;1;0;1;5;5;477;1;-1;0;1;0
35;6;2;1;0;298;1;0;1;5;5;611;2;-1;0;1;0
35;11;0;2;0;0;1;0;1;5;5;471;1;-1;0;1;0
50;11;0;2;0;5699;1;0;1;5;5;381;2;-1;0;1;0
41;3;0;0;0;517;1;0;1;5;5;251;1;-1;0;1;0
39;11;2;1;0;257;1;0;1;5;5;408;1;-1;0;1;0
42;9;0;2;0;56;1;0;1;5;5;215;1;-1;0;1;0
38;7;0;2;0;-390;1;0;1;5;5;287;1;-1;0;1;0
53;9;0;2;0;330;1;0;1;5;5;216;2;-1;0;1;0
36;11;0;2;0;301;1;0;1;5;5;210;1;-1;0;1;0
54;7;0;3;0;-41;1;0;1;5;5;288;1;-1;0;1;0
40;10;0;0;0;483;1;0;1;5;5;168;1;-1;0;1;0
47;1;0;1;0;28;0;0;1;5;5;338;2;-1;0;1;0
53;2;0;1;0;13;0;0;1;5;5;410;3;-1;0;1;0
46;4;0;3;0;965;0;0;1;5;5;177;1;-1;0;1;0
39;3;0;0;0;378;1;1;1;5;5;127;2;-1;0;1;0
40;2;0;2;0;219;1;0;1;5;5;357;1;-1;0;1;0
28;7;0;3;0;324;1;0;1;5;5;175;1;-1;0;1;0
35;5;1;2;0;-69;1;0;1;5;5;300;1;-1;0;1;0
55;9;0;2;0;0;0;1;1;5;5;136;1;-1;0;1;0
43;10;1;1;0;205;1;0;1;5;5;1419;1;-1;0;1;0
48;7;0;3;0;278;1;0;1;5;5;125;2;-1;0;1;0
58;3;0;1;0;1065;1;0;1;5;5;213;3;-1;0;1;0
33;3;2;0;0;34;1;0;1;5;5;27;1;-1;0;1;0
36;7;0;1;0;1033;0;0;1;5;5;238;2;-1;0;1;0
53;11;1;2;0;1467;1;0;1;5;5;124;1;-1;0;1;0
47;7;0;3;0;-12;1;0;1;5;5;18;1;-1;0;1;0
57;5;0;2;0;294;1;0;1;5;5;746;2;-1;0;1;0
53;7;0;1;0;1827;0;0;1;5;5;121;1;-1;0;1;0
45;7;0;3;0;25;1;0;1;5;5;40;1;-1;0;1;0
53;0;1;2;0;315;1;0;1;5;5;181;2;-1;0;1;0
37;7;0;3;0;0;1;0;1;5;5;79;1;-1;0;1;0
44;0;1;2;0;66;1;0;1;5;5;206;1;-1;0;1;0
49;7;1;3;0;-9;1;1;1;5;5;389;1;-1;0;1;0
46;10;0;2;0;349;1;1;1;5;5;127;1;-1;0;1;0
43;5;0;1;0;100;1;0;1;5;5;702;1;-1;0;1;0
38;0;0;2;0;0;0;0;1;5;5;151;1;-1;0;1;0
49;3;0;0;0;3237;1;0;1;5;5;232;3;-1;0;1;0
42;3;0;1;0;275;0;0;1;5;5;408;2;-1;0;1;0
22;7;2;2;0;0;1;0;1;5;5;179;2;-1;0;1;0
40;3;0;0;0;207;1;0;1;5;5;39;1;-1;0;1;0
39;7;0;2;0;483;1;0;1;5;5;282;1;-1;0;1;0
51;11;0;2;0;2248;1;0;1;5;5;714;2;-1;0;1;0
49;0;0;2;0;428;1;0;1;5;5;50;1;-1;0;1;0
53;7;0;2;0;0;1;1;1;5;5;181;1;-1;0;1;0
34;11;2;2;0;0;1;0;1;5;5;142;1;-1;0;1;0
33;10;1;2;0;140;1;0;1;5;5;227;1;-1;0;1;0
50;3;2;0;0;297;1;0;1;5;5;119;1;-1;0;1;0
39;7;0;3;0;279;1;0;1;5;5;361;1;-1;0;1;0
59;5;1;2;0;901;1;0;1;5;5;73;3;-1;0;1;0
30;10;2;2;0;2573;1;0;1;5;5;67;2;-1;0;1;0
36;11;0;2;0;143;1;1;1;5;5;350;1;-1;0;1;0
40;7;0;2;0;475;1;0;1;5;5;332;2;-1;0;1;0
34;3;2;0;0;318;1;0;1;5;5;113;2;-1;0;1;0
37;10;0;2;0;275;1;0;1;5;5;132;1;-1;0;1;0
42;3;1;0;0;742;1;0;1;5;5;58;3;-1;0;1;0
41;5;0;3;0;236;1;0;1;5;5;151;1;-1;0;1;0
30;6;2;0;0;25;1;0;1;5;5;89;2;-1;0;1;0
37;3;2;0;0;600;1;0;1;5;5;152;1;-1;0;1;0
39;0;1;2;0;-349;1;0;1;5;5;611;2;-1;0;1;0
41;7;0;3;0;183;1;1;1;5;5;110;2;-1;0;1;0
40;7;0;3;0;0;1;0;1;5;5;463;1;-1;0;1;0
42;3;2;0;0;0;1;1;1;5;5;562;2;-1;0;1;1
40;7;1;3;0;0;1;0;1;5;5;962;1;-1;0;1;0
57;10;0;2;0;1078;1;0;1;5;5;10;4;-1;0;1;0
56;5;1;2;0;155;0;0;1;5;5;118;3;-1;0;1;0
37;0;0;2;0;190;1;0;1;5;5;92;2;-1;0;1;0
39;11;1;2;0;-185;1;0;1;5;5;189;3;-1;0;1;0
38;11;2;2;0;570;1;0;1;5;5;75;2;-1;0;1;0
36;8;0;0;0;19;0;0;1;5;5;189;2;-1;0;1;0
50;7;0;3;0;61;1;0;1;5;5;621;3;-1;0;1;0
41;0;0;2;0;-62;1;1;1;5;5;55;2;-1;0;1;0
54;10;0;0;0;258;0;0;1;5;5;310;4;-1;0;1;0
58;7;0;3;0;76;1;0;1;5;5;156;2;-1;0;1;0
30;7;2;2;0;0;1;0;1;5;5;5;2;-1;0;1;0
33;0;2;2;0;352;1;0;1;5;5;225;2;-1;0;1;0
47;0;0;2;0;368;1;0;1;5;5;125;2;-1;0;1;0
50;10;2;0;0;339;1;0;1;5;5;2;3;-1;0;1;0
32;7;0;2;0;1331;1;0;1;5;5;286;2;-1;0;1;0
40;8;0;2;0;672;1;0;1;5;5;164;2;-1;0;1;0
37;3;0;0;0;58;1;0;1;5;5;98;2;-1;0;1;0
54;10;2;1;0;447;1;0;1;5;5;742;2;-1;0;1;0
24;6;2;2;0;423;1;0;1;5;5;226;3;-1;0;1;0
54;3;0;0;0;0;0;0;1;5;5;120;2;-1;0;1;0
34;10;0;2;0;19;1;0;1;5;5;362;4;-1;0;1;0
56;10;1;3;0;13;1;0;1;5;5;357;2;-1;0;1;0
31;7;2;2;0;3;1;0;1;5;5;200;2;-1;0;1;0
24;6;2;2;0;82;1;0;1;5;5;204;2;-1;0;1;0
42;7;1;3;0;28;1;0;1;5;5;126;3;-1;0;1;0
57;10;0;2;0;792;1;0;1;5;5;65;2;-1;0;1;0
42;7;0;1;0;408;1;0;1;5;5;107;2;-1;0;1;0
51;0;0;2;0;531;1;0;1;5;5;267;2;-1;0;1;0
57;9;0;2;0;211;1;0;1;5;5;248;2;-1;0;1;0
36;11;2;2;0;62;1;0;1;5;5;215;2;-1;0;1;0
53;11;0;1;0;257;1;0;1;5;5;209;2;-1;0;1;0
50;10;0;2;0;1234;1;0;1;5;5;205;2;-1;0;1;0
54;3;0;0;0;313;1;0;1;5;5;83;2;-1;0;1;0
55;7;0;2;0;89;1;0;1;5;5;106;3;-1;0;1;0
44;7;0;2;0;129;1;1;1;5;5;189;2;-1;0;1;0
43;3;0;1;0;0;1;0;1;5;5;105;2;-1;0;1;0
56;0;0;2;0;353;1;0;1;5;5;106;2;-1;0;1;0
54;10;0;1;0;851;1;0;1;5;5;108;2;-1;0;1;0
55;11;1;3;0;96;1;1;1;5;5;311;2;-1;0;1;0
37;11;1;2;0;398;1;1;1;5;5;214;2;-1;0;1;0
33;0;2;0;0;193;0;0;1;5;5;132;2;-1;0;1;0
46;0;0;2;0;-358;1;0;1;5;5;358;2;-1;0;1;0
36;7;0;2;0;539;1;1;1;5;5;453;2;-1;0;1;0
51;10;2;2;0;0;1;0;1;5;5;364;2;-1;0;1;0
40;9;2;3;0;0;0;0;1;5;5;136;2;-1;0;1;0
42;7;0;2;0;490;1;0;1;5;5;386;2;-1;0;1;0
51;7;0;2;0;0;1;0;1;5;5;173;2;-1;0;1;0
49;7;0;1;0;403;1;0;1;5;5;241;2;-1;0;1;0
48;3;0;2;0;161;1;0;1;5;5;224;3;-1;0;1;0
32;10;1;0;0;2558;0;0;1;5;5;148;2;-1;0;1;0
31;0;2;2;0;98;1;0;1;5;5;196;2;-1;0;1;0
55;3;2;0;0;115;0;0;1;5;5;111;4;-1;0;1;0
40;7;2;2;0;436;1;0;1;5;5;231;3;-1;0;1;0
47;10;0;0;0;831;1;0;1;5;5;316;3;-1;0;1;0
41;7;0;2;0;290;1;0;1;5;5;240;2;-1;0;1;0
48;7;0;2;0;1;0;0;1;5;5;669;3;-1;0;1;0
42;7;0;1;0;57;1;0;1;5;5;425;2;-1;0;1;0
30;7;2;2;0;-457;1;0;1;5;5;143;2;-1;0;1;0
58;3;2;0;0;1387;1;0;1;5;5;174;5;-1;0;1;0
45;3;1;0;0;24598;1;0;1;5;5;313;3;-1;0;1;0
49;7;0;2;0;30;1;0;1;5;5;135;4;-1;0;1;0
53;10;0;2;0;56;1;1;1;5;5;152;2;-1;0;1;0
51;0;2;2;1;-2;0;0;1;5;5;402;3;-1;0;1;0
32;11;2;2;0;121;1;0;1;5;5;213;2;-1;0;1;0
41;7;2;2;0;842;1;0;1;5;5;144;3;-1;0;1;0
43;3;1;2;0;693;1;0;1;5;5;124;3;-1;0;1;0
40;7;1;2;0;-333;1;0;1;5;5;183;2;-1;0;1;0
50;7;0;3;0;1533;1;0;1;5;5;325;2;-1;0;1;0
34;3;0;0;0;46;1;0;1;5;5;39;4;-1;0;1;0
53;11;0;1;0;18;0;0;1;5;5;503;2;-1;0;1;0
45;10;0;2;0;44;1;0;1;5;5;95;4;-1;0;1;0
39;7;0;3;0;-100;1;0;1;5;5;680;2;-1;0;1;0
44;11;0;0;0;510;1;0;1;5;5;421;4;-1;0;1;0
55;3;0;0;0;685;1;0;1;5;5;174;3;-1;0;1;0
46;3;2;0;0;187;1;0;1;5;5;113;2;-1;0;1;0
45;7;0;2;0;66;1;0;1;5;5;808;2;-1;0;1;0
34;0;0;2;0;560;1;0;1;5;5;198;3;-1;0;1;0
36;7;0;2;0;0;1;0;1;5;5;195;2;-1;0;1;0
59;1;1;1;0;27;0;0;1;5;5;347;3;-1;0;1;0
31;0;2;2;0;12;1;0;1;5;5;208;2;-1;0;1;0
44;7;2;2;0;34;1;0;1;5;5;404;4;-1;0;1;0
33;5;2;0;0;1068;1;0;1;5;5;396;2;-1;0;1;0
40;7;0;2;0;211;1;0;1;5;5;216;4;-1;0;1;0
46;0;2;0;0;377;1;0;1;5;5;98;2;-1;0;1;0
42;11;0;2;0;1263;1;0;1;6;5;114;2;-1;0;1;0
27;11;0;2;0;8;1;0;1;6;5;88;3;-1;0;1;0
48;0;0;2;0;126;1;1;1;6;5;379;2;-1;0;1;0
59;0;0;2;0;230;1;0;1;6;5;190;3;-1;0;1;0
46;10;0;0;0;841;1;0;1;6;5;158;1;-1;0;1;0
38;0;1;2;0;308;1;0;1;6;5;102;1;-1;0;1;0
43;3;1;0;0;1;1;0;1;6;5;306;1;-1;0;1;0
23;6;2;2;0;157;1;0;1;6;5;54;1;-1;0;1;0
34;11;0;2;0;22;1;0;1;6;5;344;1;-1;0;1;0
37;7;0;2;0;1293;0;0;1;6;5;652;1;-1;0;1;0
25;0;2;2;0;122;1;0;1;6;5;286;1;-1;0;1;0
49;7;2;2;0;143;1;0;1;6;5;83;1;-1;0;1;0
38;0;2;2;0;393;0;0;1;6;5;184;2;-1;0;1;0
43;7;0;3;0;98;1;0;1;6;5;235;1;-1;0;1;0
33;3;0;0;0;0;1;0;1;6;5;290;1;-1;0;1;0
55;7;0;2;0;224;1;0;1;6;5;232;1;-1;0;1;0
38;7;0;2;0;757;1;0;1;6;5;133;1;-1;0;1;0
49;11;0;2;0;245;1;1;1;6;5;318;1;-1;0;1;0
40;3;0;2;0;8486;0;0;1;6;5;260;3;-1;0;1;0
43;0;0;1;0;350;0;0;1;6;5;437;1;-1;0;1;0
38;7;0;2;0;20;1;0;1;6;5;402;1;-1;0;1;0
58;11;0;2;0;1667;1;1;1;6;5;85;1;-1;0;1;0
57;10;0;1;0;345;1;0;1;6;5;125;1;-1;0;1;0
56;3;0;0;0;830;1;1;1;6;5;1201;1;-1;0;1;1
58;7;1;1;0;29;1;0;1;6;5;253;1;-1;0;1;0
60;9;1;2;0;545;1;0;1;6;5;1030;1;-1;0;1;1
37;10;0;0;0;8730;1;0;1;6;5;149;1;-1;0;1;0
46;10;1;0;0;477;1;0;1;6;5;114;1;-1;0;1;0
27;0;0;2;0;4;1;0;1;6;5;243;1;-1;0;1;0
43;7;0;2;0;1205;1;0;1;6;5;769;2;-1;0;1;0
32;10;2;2;0;0;1;1;1;6;5;135;3;-1;0;1;0
38;0;0;2;0;1;0;0;1;6;5;76;1;-1;0;1;0
34;7;0;2;0;283;0;1;1;6;5;199;1;-1;0;1;0
47;7;0;3;0;206;1;0;1;6;5;152;1;-1;0;1;0
42;4;0;3;0;17;1;0;1;6;5;124;1;-1;0;1;0
48;10;0;2;0;141;1;1;1;6;5;424;1;-1;0;1;0
29;8;2;0;0;16;1;0;1;6;5;43;1;-1;0;1;0
50;11;0;2;0;206;1;0;1;6;5;154;1;-1;0;1;0
52;10;0;1;0;7;0;0;1;6;5;203;2;-1;0;1;0
50;3;0;0;0;0;0;0;1;6;5;326;1;-1;0;1;0
58;9;0;0;0;0;0;0;1;6;5;393;1;-1;0;1;0
46;7;1;3;0;1927;1;0;1;6;5;241;3;-1;0;1;0
38;10;0;2;0;284;1;0;1;6;5;483;1;-1;0;1;0
46;7;0;2;0;1660;1;0;1;6;5;259;1;-1;0;1;0
51;7;0;3;0;230;1;0;1;6;5;673;1;-1;0;1;0
39;0;2;2;0;-25;1;0;1;6;5;576;1;-1;0;1;0
48;0;0;2;0;182;1;0;1;6;5;180;2;-1;0;1;0
34;0;1;2;0;67;1;0;1;6;5;90;1;-1;0;1;0
40;10;0;2;0;77;0;0;1;6;5;505;1;-1;0;1;0
43;2;0;2;0;0;1;0;1;6;5;245;1;-1;0;1;0
52;7;1;3;0;55;1;1;1;6;5;186;1;-1;0;1;0
33;10;0;2;1;72;1;0;1;6;5;623;1;-1;0;1;0
49;3;2;0;0;163;1;0;1;6;5;496;3;-1;0;1;0
39;0;2;2;0;113;1;0;1;6;5;342;1;-1;0;1;0
40;7;0;2;0;0;1;0;1;6;5;225;1;-1;0;1;0
38;10;2;0;0;9;1;0;1;6;5;185;3;-1;0;1;0
43;3;0;2;0;375;1;0;1;6;5;196;2;-1;0;1;0
39;11;0;2;0;1142;1;0;1;6;5;276;1;-1;0;1;0
54;7;0;3;0;2102;1;0;1;6;5;76;1;-1;0;1;0
38;10;2;0;0;4325;1;0;1;6;5;87;1;-1;0;1;0
40;7;0;2;0;217;1;0;1;6;5;195;1;-1;0;1;0
55;0;0;2;0;131;1;0;1;6;5;744;1;-1;0;1;0
42;3;0;0;0;1680;1;0;1;6;5;765;1;-1;0;1;0
39;7;0;2;0;0;1;0;1;6;5;262;1;-1;0;1;0
40;7;0;3;0;46;1;0;1;6;5;119;1;-1;0;1;0
32;7;0;2;0;320;1;0;1;6;5;198;2;-1;0;1;0
55;0;0;2;0;183;1;0;1;6;5;150;1;-1;0;1;0
45;7;0;2;0;39;0;0;1;6;5;241;1;-1;0;1;0
